"game_id","home_team","away_team","abs_spread","div_game","reg_playoff","penalty_count"
"2021_05_DET_MIN","MIN","DET",10,1,"REG",10
"2021_05_GB_CIN","CIN","GB",2,0,"REG",4
"2021_05_IND_BAL","BAL","IND",7.5,0,"REG",13
"2021_05_LA_SEA","SEA","LA",2.5,1,"REG",8
"2021_05_MIA_TB","TB","MIA",11,0,"REG",11
"2021_05_NE_HOU","HOU","NE",8,0,"REG",13
"2021_05_NO_WAS","WAS","NO",2.5,0,"REG",11
"2021_05_NYG_DAL","DAL","NYG",7.5,1,"REG",13
"2021_05_NYJ_ATL","ATL","NYJ",3,0,"REG",11
"2021_05_PHI_CAR","CAR","PHI",2.5,0,"REG",15
"2021_05_SF_ARI","ARI","SF",6,1,"REG",13
"2021_05_TEN_JAX","JAX","TEN",4,1,"REG",11
"2021_06_ARI_CLE","CLE","ARI",3,0,"REG",14
"2021_06_BUF_TEN","TEN","BUF",6,0,"REG",15
"2021_06_CIN_DET","DET","CIN",3.5,0,"REG",13
"2021_06_DAL_NE","NE","DAL",3.5,0,"REG",17
"2021_06_GB_CHI","CHI","GB",5.5,1,"REG",10
"2021_06_HOU_IND","IND","HOU",10.5,1,"REG",6
"2021_06_KC_WAS","WAS","KC",6,0,"REG",11
"2021_06_LA_NYG","NYG","LA",7.5,0,"REG",12
"2021_06_LAC_BAL","BAL","LAC",3,0,"REG",6
"2021_06_LV_DEN","DEN","LV",5,1,"REG",12
"2021_06_MIA_JAX","JAX","MIA",2.5,0,"REG",15
"2021_06_MIN_CAR","CAR","MIN",2.5,0,"REG",17
"2021_06_SEA_PIT","PIT","SEA",5.5,0,"REG",11
"2021_06_TB_PHI","PHI","TB",7,0,"REG",11
"2021_07_ATL_MIA","MIA","ATL",1.5,0,"REG",9
"2021_07_CAR_NYG","NYG","CAR",3,0,"REG",15
"2021_07_CHI_TB","TB","CHI",12.5,0,"REG",5
"2021_07_CIN_BAL","BAL","CIN",6.5,1,"REG",6
"2021_07_DEN_CLE","CLE","DEN",2,0,"REG",11
"2021_07_DET_LA","LA","DET",17,0,"REG",12
"2021_07_HOU_ARI","ARI","HOU",20.5,0,"REG",15
"2021_07_IND_SF","SF","IND",3.5,0,"REG",13
"2021_07_KC_TEN","TEN","KC",4,0,"REG",15
"2021_07_NO_SEA","SEA","NO",6,0,"REG",13
"2021_07_NYJ_NE","NE","NYJ",7,1,"REG",11
"2021_07_PHI_LV","LV","PHI",1,0,"REG",11
"2021_07_WAS_GB","GB","WAS",8.5,0,"REG",8
"2021_08_CAR_ATL","ATL","CAR",2.5,1,"REG",11
"2021_08_CIN_NYJ","NYJ","CIN",11.5,0,"REG",13
"2021_08_DAL_MIN","MIN","DAL",4.5,0,"REG",18
"2021_08_GB_ARI","ARI","GB",6.5,0,"REG",14
"2021_08_JAX_SEA","SEA","JAX",4,0,"REG",17
"2021_08_LA_HOU","HOU","LA",17,0,"REG",9
"2021_08_MIA_BUF","BUF","MIA",15,1,"REG",18
"2021_08_NE_LAC","LAC","NE",3.5,0,"REG",9
"2021_08_NYG_KC","KC","NYG",10.5,0,"REG",22
"2021_08_PHI_DET","DET","PHI",3,0,"REG",10
"2021_08_PIT_CLE","CLE","PIT",5.5,1,"REG",13
"2021_08_SF_CHI","CHI","SF",4.5,0,"REG",11
"2021_08_TB_NO","NO","TB",4,1,"REG",13
"2021_08_TEN_IND","IND","TEN",3,1,"REG",20
"2021_08_WAS_DEN","DEN","WAS",4,0,"REG",8
"2021_09_ARI_SF","SF","ARI",5.5,1,"REG",11
"2021_09_ATL_NO","NO","ATL",7,1,"REG",16
"2021_09_BUF_JAX","JAX","BUF",14.5,0,"REG",20
"2021_09_CHI_PIT","PIT","CHI",7,0,"REG",17
"2021_09_CLE_CIN","CIN","CLE",2.5,1,"REG",14
"2021_09_DEN_DAL","DAL","DEN",10.5,0,"REG",10
"2021_09_GB_KC","KC","GB",7,0,"REG",10
"2021_09_HOU_MIA","MIA","HOU",4,0,"REG",10
"2021_09_LAC_PHI","PHI","LAC",1,0,"REG",7
"2021_09_LV_NYG","NYG","LV",3,0,"REG",10
"2021_09_MIN_BAL","BAL","MIN",7.5,0,"REG",16
"2021_09_NE_CAR","CAR","NE",3.5,0,"REG",16
"2021_09_NYJ_IND","IND","NYJ",10.5,0,"REG",9
"2021_09_TEN_LA","LA","TEN",7,0,"REG",16
"2021_10_ATL_DAL","DAL","ATL",8,0,"REG",14
"2021_10_BAL_MIA","MIA","BAL",8.5,0,"REG",15
"2021_10_BUF_NYJ","NYJ","BUF",13,1,"REG",16
"2021_10_CAR_ARI","ARI","CAR",7,0,"REG",13
"2021_10_CLE_NE","NE","CLE",2.5,0,"REG",12
"2021_10_DET_PIT","PIT","DET",9,0,"REG",15
"2021_10_JAX_IND","IND","JAX",10.5,1,"REG",15
"2021_10_KC_LV","LV","KC",2.5,1,"REG",13
"2021_10_LA_SF","SF","LA",3.5,1,"REG",14
"2021_10_MIN_LAC","LAC","MIN",3,0,"REG",17
"2021_10_NO_TEN","TEN","NO",3,0,"REG",17
"2021_10_PHI_DEN","DEN","PHI",1,0,"REG",11
"2021_10_SEA_GB","GB","SEA",3,0,"REG",8
"2021_10_TB_WAS","WAS","TB",10,0,"REG",9
"2021_11_ARI_SEA","SEA","ARI",2.5,1,"REG",5
"2021_11_BAL_CHI","CHI","BAL",5,0,"REG",12
"2021_11_CIN_LV","LV","CIN",1,0,"REG",8
"2021_11_DAL_KC","KC","DAL",2.5,0,"REG",11
"2021_11_DET_CLE","CLE","DET",13,0,"REG",17
"2021_11_GB_MIN","MIN","GB",1,1,"REG",11
"2021_11_HOU_TEN","TEN","HOU",10.5,1,"REG",12
"2021_11_IND_BUF","BUF","IND",7.5,0,"REG",10
"2021_11_MIA_NYJ","NYJ","MIA",3.5,1,"REG",15
"2021_11_NE_ATL","ATL","NE",7,0,"REG",14
"2021_11_NO_PHI","PHI","NO",2.5,0,"REG",9
"2021_11_NYG_TB","TB","NYG",11.5,0,"REG",10
"2021_11_PIT_LAC","LAC","PIT",5.5,0,"REG",20
"2021_11_SF_JAX","JAX","SF",6.5,0,"REG",9
"2021_11_WAS_CAR","CAR","WAS",3.5,0,"REG",15
"2021_12_ATL_JAX","JAX","ATL",1.5,0,"REG",11
"2021_12_BUF_NO","NO","BUF",7,0,"REG",8
"2021_12_CAR_MIA","MIA","CAR",1,0,"REG",12
"2021_12_CHI_DET","DET","CHI",2,1,"REG",15
"2021_12_CLE_BAL","BAL","CLE",3,1,"REG",10
"2021_12_LA_GB","GB","LA",2,0,"REG",7
"2021_12_LAC_DEN","DEN","LAC",2.5,1,"REG",14
"2021_12_LV_DAL","DAL","LV",7,0,"REG",28
"2021_12_MIN_SF","SF","MIN",3.5,0,"REG",10
"2021_12_NYJ_HOU","HOU","NYJ",3,0,"REG",9
"2021_12_PHI_NYG","NYG","PHI",4,1,"REG",6
"2021_12_PIT_CIN","CIN","PIT",3.5,1,"REG",7
"2021_12_SEA_WAS","WAS","SEA",1,0,"REG",10
"2021_12_TB_IND","IND","TB",3,0,"REG",10
"2021_12_TEN_NE","NE","TEN",7.5,0,"REG",9
"2021_13_ARI_CHI","CHI","ARI",7.5,0,"REG",14
"2021_13_BAL_PIT","PIT","BAL",4,1,"REG",15
"2021_13_DAL_NO","NO","DAL",6,0,"REG",12
"2021_13_DEN_KC","KC","DEN",8.5,1,"REG",12
"2021_13_IND_HOU","HOU","IND",10,1,"REG",9
"2021_13_JAX_LA","LA","JAX",14,0,"REG",10
"2021_13_LAC_CIN","CIN","LAC",2.5,0,"REG",14
"2021_13_MIN_DET","DET","MIN",7,1,"REG",10
"2021_13_NE_BUF","BUF","NE",3,1,"REG",9
"2021_13_NYG_MIA","MIA","NYG",6.5,0,"REG",6
"2021_13_PHI_NYJ","NYJ","PHI",5,0,"REG",9
"2021_13_SF_SEA","SEA","SF",3,1,"REG",16
"2021_13_TB_ATL","ATL","TB",11,1,"REG",9
"2021_13_WAS_LV","LV","WAS",1,0,"REG",12
"2021_14_ATL_CAR","CAR","ATL",2.5,1,"REG",12
"2021_14_BAL_CLE","CLE","BAL",3,1,"REG",14
"2021_14_BUF_TB","TB","BUF",3.5,0,"REG",11
"2021_14_CHI_GB","GB","CHI",11.5,1,"REG",10
"2021_14_DAL_WAS","WAS","DAL",6.5,1,"REG",14
"2021_14_DET_DEN","DEN","DET",13,0,"REG",8
"2021_14_JAX_TEN","TEN","JAX",8.5,1,"REG",11
"2021_14_LA_ARI","ARI","LA",3,1,"REG",12
"2021_14_LV_KC","KC","LV",10,1,"REG",17
"2021_14_NO_NYJ","NYJ","NO",4.5,0,"REG",9
"2021_14_NYG_LAC","LAC","NYG",9.5,0,"REG",9
"2021_14_PIT_MIN","MIN","PIT",3.5,0,"REG",21
"2021_14_SEA_HOU","HOU","SEA",10,0,"REG",14
"2021_14_SF_CIN","CIN","SF",2.5,0,"REG",8
"2021_15_ARI_DET","DET","ARI",13,0,"REG",13
"2021_15_ATL_SF","SF","ATL",9.5,0,"REG",9
"2021_15_CAR_BUF","BUF","CAR",14,0,"REG",13
"2021_15_CIN_DEN","DEN","CIN",3,0,"REG",12
"2021_15_DAL_NYG","NYG","DAL",11.5,1,"REG",12
"2021_15_GB_BAL","BAL","GB",9.5,0,"REG",16
"2021_15_HOU_JAX","JAX","HOU",6,1,"REG",13
"2021_15_KC_LAC","LAC","KC",3,1,"REG",9
"2021_15_LV_CLE","CLE","LV",3,0,"REG",10
"2021_15_MIN_CHI","CHI","MIN",7,1,"REG",16
"2021_15_NE_IND","IND","NE",1,0,"REG",10
"2021_15_NO_TB","TB","NO",11.5,1,"REG",9
"2021_15_NYJ_MIA","MIA","NYJ",10.5,1,"REG",8
"2021_15_SEA_LA","LA","SEA",7.5,1,"REG",12
"2021_15_TEN_PIT","PIT","TEN",1,0,"REG",12
"2021_15_WAS_PHI","PHI","WAS",10,1,"REG",6
"2021_16_BAL_CIN","CIN","BAL",7.5,1,"REG",11
"2021_16_BUF_NE","NE","BUF",1,1,"REG",8
"2021_16_CHI_SEA","SEA","CHI",7,0,"REG",15
"2021_16_CLE_GB","GB","CLE",7.5,0,"REG",9
"2021_16_DEN_LV","LV","DEN",1,1,"REG",6
"2021_16_DET_ATL","ATL","DET",7.5,0,"REG",8
"2021_16_IND_ARI","ARI","IND",3,0,"REG",16
"2021_16_JAX_NYJ","NYJ","JAX",2.5,0,"REG",9
"2021_16_LA_MIN","MIN","LA",3.5,0,"REG",3
"2021_16_LAC_HOU","HOU","LAC",13.5,0,"REG",15
"2021_16_MIA_NO","NO","MIA",3,0,"REG",14
"2021_16_NYG_PHI","PHI","NYG",11,1,"REG",17
"2021_16_PIT_KC","KC","PIT",10.5,0,"REG",10
"2021_16_SF_TEN","TEN","SF",3.5,0,"REG",11
"2021_16_TB_CAR","CAR","TB",11.5,1,"REG",12
"2021_16_WAS_DAL","DAL","WAS",10.5,1,"REG",4
"2021_17_ARI_DAL","DAL","ARI",6.5,0,"REG",17
"2021_17_ATL_BUF","BUF","ATL",14,0,"REG",11
"2021_17_CAR_NO","NO","CAR",7,1,"REG",6
"2021_17_CLE_PIT","PIT","CLE",1,1,"REG",15
"2021_17_DEN_LAC","LAC","DEN",8,1,"REG",6
"2021_17_DET_SEA","SEA","DET",8.5,0,"REG",9
"2021_17_HOU_SF","SF","HOU",14,0,"REG",12
"2021_17_JAX_NE","NE","JAX",17.5,0,"REG",6
"2021_17_KC_CIN","CIN","KC",3.5,0,"REG",15
"2021_17_LA_BAL","BAL","LA",7,0,"REG",8
"2021_17_LV_IND","IND","LV",8.5,0,"REG",9
"2021_17_MIA_TEN","TEN","MIA",3,0,"REG",11
"2021_17_MIN_GB","GB","MIN",13,1,"REG",4
"2021_17_NYG_CHI","CHI","NYG",7,0,"REG",8
"2021_17_PHI_WAS","WAS","PHI",6.5,1,"REG",7
"2021_17_TB_NYJ","NYJ","TB",14.5,0,"REG",6
"2021_18_CAR_TB","TB","CAR",11,1,"REG",3
"2021_18_CHI_MIN","MIN","CHI",3.5,1,"REG",6
"2021_18_CIN_CLE","CLE","CIN",6.5,1,"REG",8
"2021_18_DAL_PHI","PHI","DAL",6.5,1,"REG",8
"2021_18_GB_DET","DET","GB",4,1,"REG",2
"2021_18_IND_JAX","JAX","IND",14,1,"REG",10
"2021_18_KC_DEN","DEN","KC",11.5,1,"REG",11
"2021_18_LAC_LV","LV","LAC",3.5,1,"REG",14
"2021_18_NE_MIA","MIA","NE",6,1,"REG",13
"2021_18_NO_ATL","ATL","NO",4.5,1,"REG",9
"2021_18_NYJ_BUF","BUF","NYJ",16,1,"REG",8
"2021_18_PIT_BAL","BAL","PIT",3,1,"REG",7
"2021_18_SEA_ARI","ARI","SEA",5.5,1,"REG",10
"2021_18_SF_LA","LA","SF",3,1,"REG",9
"2021_18_TEN_HOU","HOU","TEN",10.5,1,"REG",9
"2021_18_WAS_NYG","NYG","WAS",6,1,"REG",6
"2021_19_ARI_LA","LA","ARI",4,1,"POST",13
"2021_19_LV_CIN","CIN","LV",6,0,"POST",14
"2021_19_NE_BUF","BUF","NE",4.5,1,"POST",8
"2021_19_PHI_TB","TB","PHI",7.5,0,"POST",8
"2021_19_PIT_KC","KC","PIT",13,0,"POST",7
"2021_19_SF_DAL","DAL","SF",3,0,"POST",23
"2021_20_BUF_KC","KC","BUF",2.5,0,"POST",4
"2021_20_CIN_TEN","TEN","CIN",4,0,"POST",8
"2021_20_LA_TB","TB","LA",2.5,0,"POST",8
"2021_20_SF_GB","GB","SF",5.5,0,"POST",10
"2021_21_CIN_KC","KC","CIN",7,0,"POST",6
"2021_21_SF_LA","LA","SF",3.5,1,"POST",8
"2021_22_LA_CIN","CIN","LA",4.5,0,"POST",6
